schema,schema_version,id,entity_type,source_local_id,parent_id,order,path,resource_id,edition_id,source_locator,source_sha256,target_sha256,language,locale,translation_state,rights_component_id,status,timestamp,workflow,supersedes
o011-modular-backend,1,o011-rel-artifact-u02-l02-tex-represents-brenner-u02-l02,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-artifact-u02-w02-e001-solution-tex-represents-brenner-u02-w02-e001-solution,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-artifact-u02-w02-e002-solution-tex-represents-brenner-u02-w02-e002-solution,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-artifact-u02-w02-e007-solution-tex-represents-brenner-u02-w02-e007-solution,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-artifact-u02-w02-e012-solution-tex-represents-brenner-u02-w02-e012-solution,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-artifact-u02-w02-e013-solution-tex-represents-brenner-u02-w02-e013-solution,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-artifact-u02-w02-tex-represents-brenner-u02-w02,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-artifact-through-unit02-pdf,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-artifact-u02-l02-tex,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-artifact-u02-w02-e001-solution-tex,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-artifact-u02-w02-e002-solution-tex,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-artifact-u02-w02-e007-solution-tex,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-artifact-u02-w02-e012-solution-tex,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-artifact-u02-w02-e013-solution-tex,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-artifact-u02-w02-tex,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-artifact-unit01-pdf,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-asset-file-2019-07-helix-jpg,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-asset-file-3d-function-6-svg,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-asset-file-great-circle-passing-through-two-points-svg,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-asset-file-hyperboloid1-png,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-asset-file-integral-apl-rot-obsah1-svg,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-asset-file-planned-flight-map-of-the-oiseau-blanc-svg,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-l01,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-l01-s01,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-l01-s02,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-l01-s03,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-l01-s04,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e001,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e001-solution,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e002,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e003,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e004,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e005,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e006,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e007,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e008,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e009,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e010,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e011,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e012,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e013,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e014,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e015,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e016,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e017,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e018,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u01-w01-e019,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-brenner-u02,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-l02,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-l02-s01,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-l02-s02,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-l02-s03,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e001,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e001-solution,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e002,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e002-solution,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e003,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e004,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e005,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e006,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e007,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e007-solution,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e008,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e009,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e010,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e011,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e012,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e012-solution,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e013,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e013-solution,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e014,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e015,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e016,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e017,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e018,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-brenner-u02-w02-e019,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-concept-constrained-extremum,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-gauss-map,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-concept-geodesic,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-great-circle,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-hypersurface,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-normal-tangent-decomposition,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-orientation,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-concept-regular-level-set,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-surface-of-revolution,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-concept-tangent-space,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-tangent-vector-field,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-tangential-acceleration,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-concept-unit-normal-field,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-course-d50,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-edition-brenner-current-20260821,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-through-unit02-pdf-reproducibility,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-qa-through-unit02-pdf-structural,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-qa-through-unit02-pdf-visual,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-qa-unit01-lecture-translation,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-unit01-media-closure,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-unit01-pdf-reproducibility,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-unit01-pdf-structural,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-unit01-pdf-visual,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-unit01-solution-translation,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-unit01-worksheet-translation,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-contains-qa-unit02-authority-preflight,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-qa-unit02-final-math-audit,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-qa-unit02-lecture-translation,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-qa-unit02-media-closure,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-qa-unit02-solution01-translation,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-qa-unit02-solution02-translation,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-qa-unit02-solution07-translation,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-qa-unit02-solution12-translation,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-qa-unit02-solution13-translation,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-qa-unit02-worksheet-translation,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-contains-resource-brenner-dg2023,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s01-covers-hypersurface,relation,,,2,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s01-covers-regular-level-set,relation,,,1,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s01-covers-tangent-space,relation,,,3,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s02-covers-constrained-extremum,relation,,,2,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s02-covers-tangent-vector-field,relation,,,1,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s03-covers-normal-tangent-decomposition,relation,,,1,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s03-covers-tangential-acceleration,relation,,,2,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s04-covers-geodesic,relation,,,1,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-l01-s04-covers-great-circle,relation,,,2,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-qa-through-unit02-pdf-reproducibility-verifies-through-unit02-pdf,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-qa-through-unit02-pdf-structural-verifies-through-unit02-pdf,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-qa-through-unit02-pdf-visual-verifies-through-unit02-pdf,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-qa-unit02-authority-preflight-verifies-u02,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-qa-unit02-final-math-audit-verifies-u02,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-qa-unit02-lecture-translation-verifies-artifact-u02-l02-tex,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-qa-unit02-media-closure-verifies-u02,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-qa-unit02-solution01-translation-verifies-artifact-u02-w02-e001-solution-tex,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-qa-unit02-solution02-translation-verifies-artifact-u02-w02-e002-solution-tex,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-qa-unit02-solution07-translation-verifies-artifact-u02-w02-e007-solution-tex,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-qa-unit02-solution12-translation-verifies-artifact-u02-w02-e012-solution-tex,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-qa-unit02-solution13-translation-verifies-artifact-u02-w02-e013-solution-tex,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-qa-unit02-worksheet-translation-verifies-artifact-u02-w02-tex,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u01-precedes-u02,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-l02-s01-covers-surface-of-revolution,relation,,,1,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-l02-s02-covers-orientation,relation,,,2,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-l02-s02-covers-unit-normal-field,relation,,,1,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-l02-s03-covers-gauss-map,relation,,,1,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-l02-uses-hyperboloid1-png,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-l02-uses-integral-apl-rot-obsah1-svg,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e001-precedes-e002,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e001-solution-solves-e001,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e002-precedes-e003,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e002-solution-solves-e002,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e003-precedes-e004,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e004-precedes-e005,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e005-precedes-e006,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e006-precedes-e007,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e007-precedes-e008,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e007-solution-solves-e007,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e008-precedes-e009,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e009-precedes-e010,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e010-precedes-e011,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e011-precedes-e012,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e012-precedes-e013,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e012-solution-solves-e012,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e013-precedes-e014,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e013-solution-solves-e013,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e014-precedes-e015,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e015-precedes-e016,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e016-precedes-e017,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e017-precedes-e018,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-u02-w02-e018-precedes-e019,relation,,,,,,,,,,,,,,active,2026-08-22T04:29:34Z,o011-export-backend-v2,
o011-modular-backend,1,o011-rel-w01-e001-precedes-e002,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e001-solution-solves-e001,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e002-precedes-e003,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e003-precedes-e004,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e004-precedes-e005,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
o011-modular-backend,1,o011-rel-w01-e005-precedes-e006,relation,,,,,,,,,,,,,,active,2026-08-21T17:24:54Z,o011-export-backend-v1,
